PRO ID 	Category 	UniProtKB ID 	

PR:P33316-2	organism-sequence	P33316-2
PR:P33316	organism-gene	P33316

PR:P46087-1	organism-sequence	P46087-1
PR:P46087	organism-gene	P46087
PR:P46060	organism-gene	P46060
PR:P43686-2	organism-sequence	P43686-2
PR:P43686-1	organism-sequence	P43686-1
PR:P43686	organism-gene	P43686
PR:P42285	organism-gene	P42285
PR:P41252-1	organism-sequence	P41252-1
PR:P41252	organism-gene	P41252
PR:P40937-2	organism-sequence	P40937-2
PR:P40937-1	organism-sequence	P40937-1
PR:P40937	organism-gene	P40937
PR:P39656-3	organism-sequence	P39656-3
PR:P39656-2	organism-sequence	P39656-2
PR:P39656-1	organism-sequence	P39656-1
PR:P39656	organism-gene	P39656
PR:P38919-1	organism-sequence	P38919-1
PR:P38919	organism-gene	P38919
PR:P37287-3	organism-sequence	P37287-3
PR:P37287-2	organism-sequence	P37287-2
PR:P37287-1	organism-sequence	P37287-1
PR:P37287	organism-gene	P37287
PR:P37268-5	organism-sequence	P37268-5
PR:P37268-4	organism-sequence	P37268-4
PR:P37268-3	organism-sequence	P37268-3
PR:P37268-2	organism-sequence	P37268-2
PR:P37268-1	organism-sequence	P37268-1

PR:P49354-1	organism-sequence	P49354-1
PR:P49354	organism-gene	P49354
PR:P49247	organism-gene	P49247
PR:P49005-1	organism-sequence	P49005-1
PR:P49005	organism-gene	P49005
PR:P48643-2	organism-sequence	P48643-2
PR:P48643-1	organism-sequence	P48643-1
PR:P48643	organism-gene	P48643
PR:P48556	organism-gene	P48556
PR:P48553-2	organism-sequence	P48553-2
PR:P48553-1	organism-sequence	P48553-1
PR:P48553	organism-gene	P48553
PR:P48449-3	organism-sequence	P48449-3
PR:P48449-2	organism-sequence	P48449-2
PR:P48449-1	organism-sequence	P48449-1
PR:P48449	organism-gene	P48449
PR:P47897-2	organism-sequence	P47897-2
PR:P47897-1	organism-sequence	P47897-1
PR:P47897	organism-gene	P47897
PR:P46782	organism-gene	P46782
PR:P46777-1	organism-sequence	P46777-1
PR:P46777	organism-gene	P46777
PR:P46776-1	organism-sequence	P46776-1
PR:P46776	organism-gene	P46776
PR:P46087-4	organism-sequence	P46087-4
PR:P46087-3	organism-sequence	P46087-3
PR:P46087-2	organism-sequence	P46087-2

PR:P49770	organism-gene	P49770
PR:P49736-1	organism-sequence	P49736-1
PR:P49736	organism-gene	P49736
PR:P49721-1	organism-sequence	P49721-1
PR:P49721	organism-gene	P49721
PR:P49720-1	organism-sequence	P49720-1
PR:P49720	organism-gene	P49720
PR:P49643-2	organism-sequence	P49643-2
PR:P49643-1	organism-sequence	P49643-1
PR:P49643	organism-gene	P49643
PR:P49642	organism-gene	P49642
PR:P49591	organism-gene	P49591
PR:P49589-3	organism-sequence	P49589-3
PR:P49589-2	organism-sequence	P49589-2
PR:P49589-1	organism-sequence	P49589-1
PR:P49589	organism-gene	P49589
PR:P49588-2	organism-sequence	P49588-2
PR:P49588-1	organism-sequence	P49588-1
PR:P49588	organism-gene	P49588
PR:P49368-2	organism-sequence	P49368-2
PR:P49368-1	organism-sequence	P49368-1
PR:P49368	organism-gene	P49368
PR:P49366-3	organism-sequence	P49366-3
PR:P49366-2	organism-sequence	P49366-2
PR:P49366-1	organism-sequence	P49366-1
PR:P49366	organism-gene	P49366
PR:P49354-2	organism-sequence	P49354-2

PR:P52434-4	organism-sequence	P52434-4
PR:P52434-3	organism-sequence	P52434-3
PR:P52434-2	organism-sequence	P52434-2
PR:P52434-1	organism-sequence	P52434-1
PR:P52434	organism-gene	P52434
PR:P51948-2	organism-sequence	P51948-2
PR:P51948-1	organism-sequence	P51948-1
PR:P51948	organism-gene	P51948
PR:P51946-1	organism-sequence	P51946-1
PR:P51946	organism-gene	P51946
PR:P51665	organism-gene	P51665
PR:P51530-4	organism-sequence	P51530-4
PR:P51530-3	organism-sequence	P51530-3
PR:P51530-2	organism-sequence	P51530-2
PR:P51530-1	organism-sequence	P51530-1
PR:P51530	organism-gene	P51530
PR:P50991-2	organism-sequence	P50991-2
PR:P50991-1	organism-sequence	P50991-1
PR:P50991	organism-gene	P50991
PR:P50990-3	organism-sequence	P50990-3
PR:P50990-2	organism-sequence	P50990-2
PR:P50990-1	organism-sequence	P50990-1
PR:P50990	organism-gene	P50990
PR:P50747	organism-gene	P50747
PR:P50613-1	organism-sequence	P50613-1
PR:P50613	organism-gene	P50613
PR:P49770-1	organism-sequence	P49770-1

PR:P55735-3	organism-sequence	P55735-3
PR:P55735-2	organism-sequence	P55735-2
PR:P55735-1	organism-sequence	P55735-1
PR:P55735	organism-gene	P55735
PR:P55072-1	organism-sequence	P55072-1
PR:P55072	organism-gene	P55072
PR:P55060-4	organism-sequence	P55060-4
PR:P55060-3	organism-sequence	P55060-3
PR:P55060-2	organism-sequence	P55060-2
PR:P55060-1	organism-sequence	P55060-1
PR:P55060	organism-gene	P55060
PR:P55010	organism-gene	P55010
PR:P54577-1	organism-sequence	P54577-1
PR:P54577	organism-gene	P54577
PR:P53803	organism-gene	P53803
PR:P53618-1	organism-sequence	P53618-1
PR:P53618	organism-gene	P53618
PR:P53611-1	organism-sequence	P53611-1
PR:P53611	organism-gene	P53611
PR:P53602	organism-gene	P53602
PR:P53384-2	organism-sequence	P53384-2
PR:P53384-1	organism-sequence	P53384-1
PR:P53384	organism-gene	P53384
PR:P52815	organism-gene	P52815
PR:P52655-2	organism-sequence	P52655-2
PR:P52655-1	organism-sequence	P52655-1
PR:P52655	organism-gene	P52655
PR:P52434-5	organism-sequence	P52434-5

PR:P60900-1	organism-sequence	P60900-1
PR:P60900	organism-gene	P60900
PR:P60866-2	organism-sequence	P60866-2
PR:P60866-1	organism-sequence	P60866-1
PR:P60866	organism-gene	P60866
PR:P60174-4	organism-sequence	P60174-4
PR:P60174-3	organism-sequence	P60174-3
PR:P60174-1	organism-sequence	P60174-1
PR:P60174	organism-gene	P60174
PR:P60059-1	organism-sequence	P60059-1
PR:P60059	organism-gene	P60059
PR:P57054-3	organism-sequence	P57054-3
PR:P57054-2	organism-sequence	P57054-2
PR:P57054-1	organism-sequence	P57054-1
PR:P57054	organism-gene	P57054
PR:P56537-2	organism-sequence	P56537-2
PR:P56537-1	organism-sequence	P56537-1
PR:P56537	organism-gene	P56537
PR:P56282-3	organism-sequence	P56282-3
PR:P56282-2	organism-sequence	P56282-2
PR:P56282-1	organism-sequence	P56282-1
PR:P56282	organism-gene	P56282
PR:P55789-2	organism-sequence	P55789-2
PR:P55789-1	organism-sequence	P55789-1
PR:P55789	organism-gene	P55789
PR:P55769-1	organism-sequence	P55769-1
PR:P55769	organism-gene	P55769

PR:P62195-1	organism-sequence	P62195-1
PR:P62195	organism-gene	P62195
PR:P62191-2	organism-sequence	P62191-2
PR:P62191-1	organism-sequence	P62191-1
PR:P62191	organism-gene	P62191
PR:P62166-2	organism-sequence	P62166-2
PR:P62166-1	organism-sequence	P62166-1
PR:P62166	organism-gene	P62166
PR:P61970-1	organism-sequence	P61970-1
PR:P61970	organism-gene	P61970
PR:P61803-1	organism-sequence	P61803-1
PR:P61803	organism-gene	P61803
PR:P61221-1	organism-sequence	P61221-1
PR:P61221	organism-gene	P61221
PR:P61218-1	organism-sequence	P61218-1
PR:P61218	organism-gene	P61218
PR:P61086-3	organism-sequence	P61086-3
PR:P61086-2	organism-sequence	P61086-2
PR:P61086-1	organism-sequence	P61086-1
PR:P61086	organism-gene	P61086
PR:P61009-1	organism-sequence	P61009-1
PR:P61009	organism-gene	P61009
PR:P60953-2	organism-sequence	P60953-2
PR:P60953-1	organism-sequence	P60953-1
PR:P60953	organism-gene	P60953
PR:P60900-3	organism-sequence	P60900-3
PR:P60900-2	organism-sequence	P60900-2

PR:P63165	organism-gene	P63165
PR:P62979-1	organism-sequence	P62979-1
PR:P62979	organism-gene	P62979
PR:P62888-1	organism-sequence	P62888-1
PR:P62888	organism-gene	P62888
PR:P62877-1	organism-sequence	P62877-1
PR:P62877	organism-gene	P62877
PR:P62875-1	organism-sequence	P62875-1
PR:P62875	organism-gene	P62875
PR:P62495-2	organism-sequence	P62495-2
PR:P62495-1	organism-sequence	P62495-1
PR:P62495	organism-gene	P62495
PR:P62487-1	organism-sequence	P62487-1
PR:P62487	organism-gene	P62487
PR:P62333-1	organism-sequence	P62333-1
PR:P62333	organism-gene	P62333
PR:P62316-2	organism-sequence	P62316-2
PR:P62316-1	organism-sequence	P62316-1
PR:P62316	organism-gene	P62316
PR:P62314-1	organism-sequence	P62314-1
PR:P62314	organism-gene	P62314
PR:P62306-1	organism-sequence	P62306-1
PR:P62306	organism-gene	P62306
PR:P62304-1	organism-sequence	P62304-1
PR:P62304	organism-gene	P62304
PR:P62277-1	organism-sequence	P62277-1
PR:P62277	organism-gene	P62277
PR:P62195-2	organism-sequence	P62195-2

PR:Q06265-3	organism-sequence	Q06265-3
PR:Q06265-2	organism-sequence	Q06265-2
PR:Q06265-1	organism-sequence	Q06265-1
PR:Q06265	organism-gene	Q06265
PR:Q06136-2	organism-sequence	Q06136-2
PR:Q06136-1	organism-sequence	Q06136-1
PR:Q06136	organism-gene	Q06136
PR:Q03426	organism-gene	Q03426
PR:Q01658-1	organism-sequence	Q01658-1
PR:Q01658	organism-gene	Q01658
PR:Q00403-1	organism-sequence	Q00403-1
PR:Q00403	organism-gene	Q00403
PR:P83876-1	organism-sequence	P83876-1
PR:P83876	organism-gene	P83876
PR:P78346-2	organism-sequence	P78346-2
PR:P78346-1	organism-sequence	P78346-1
PR:P78346	organism-gene	P78346
PR:P78316-2	organism-sequence	P78316-2
PR:P78316-1	organism-sequence	P78316-1
PR:P78316	organism-gene	P78316
PR:P63279-1	organism-sequence	P63279-1
PR:P63279	organism-gene	P63279
PR:P63208-2	organism-sequence	P63208-2
PR:P63208-1	organism-sequence	P63208-1
PR:P63208	organism-gene	P63208
PR:P63165-2	organism-sequence	P63165-2
PR:P63165-1	organism-sequence	P63165-1

PR:Q13200	organism-gene	Q13200
PR:Q13190-4	organism-sequence	Q13190-4
PR:Q13190-3	organism-sequence	Q13190-3
PR:Q13190-2	organism-sequence	Q13190-2
PR:Q13190-1	organism-sequence	Q13190-1
PR:Q13190	organism-gene	Q13190
PR:Q13042-4	organism-sequence	Q13042-4
PR:Q13042-3	organism-sequence	Q13042-3
PR:Q13042-2	organism-sequence	Q13042-2
PR:Q13042-1	organism-sequence	Q13042-1
PR:Q13042	organism-gene	Q13042
PR:Q12996-3	organism-sequence	Q12996-3
PR:Q12996-2	organism-sequence	Q12996-2
PR:Q12996-1	organism-sequence	Q12996-1
PR:Q12996	organism-gene	Q12996
PR:Q12874-1	organism-sequence	Q12874-1
PR:Q12874	organism-gene	Q12874
PR:Q10713-2	organism-sequence	Q10713-2
PR:Q10713-1	organism-sequence	Q10713-1
PR:Q10713	organism-gene	Q10713
PR:Q08945-1	organism-sequence	Q08945-1
PR:Q08945	organism-gene	Q08945
PR:Q07864	organism-gene	Q07864
PR:Q07326-2	organism-sequence	Q07326-2
PR:Q07326-1	organism-sequence	Q07326-1
PR:Q07326	organism-gene	Q07326
PR:Q06265-4	organism-sequence	Q06265-4

PR:Q14152-2	organism-sequence	Q14152-2
PR:Q14152-1	organism-sequence	Q14152-1
PR:Q14152	organism-gene	Q14152
PR:Q13895	organism-gene	Q13895
PR:Q13889-2	organism-sequence	Q13889-2
PR:Q13889-1	organism-sequence	Q13889-1
PR:Q13889	organism-gene	Q13889
PR:Q13868-3	organism-sequence	Q13868-3
PR:Q13868-2	organism-sequence	Q13868-2
PR:Q13868-1	organism-sequence	Q13868-1
PR:Q13868	organism-gene	Q13868
PR:Q13823	organism-gene	Q13823
PR:Q13610-2	organism-sequence	Q13610-2
PR:Q13610-1	organism-sequence	Q13610-1
PR:Q13610	organism-gene	Q13610
PR:Q13601-2	organism-sequence	Q13601-2
PR:Q13601-1	organism-sequence	Q13601-1
PR:Q13601	organism-gene	Q13601
PR:Q13573-1	organism-sequence	Q13573-1
PR:Q13573	organism-gene	Q13573
PR:Q13526	organism-gene	Q13526
PR:Q13416	organism-gene	Q13416
PR:Q13347-1	organism-sequence	Q13347-1
PR:Q13347	organism-gene	Q13347
PR:Q13200-3	organism-sequence	Q13200-3
PR:Q13200-2	organism-sequence	Q13200-2
PR:Q13200-1	organism-sequence	Q13200-1

PR:Q15393-3	organism-sequence	Q15393-3
PR:Q15393-2	organism-sequence	Q15393-2
PR:Q15393-1	organism-sequence	Q15393-1
PR:Q15393	organism-gene	Q15393
PR:Q15269-1	organism-sequence	Q15269-1
PR:Q15269	organism-gene	Q15269
PR:Q15046-2	organism-sequence	Q15046-2
PR:Q15046-1	organism-sequence	Q15046-1
PR:Q15046	organism-gene	Q15046
PR:Q15008-4	organism-sequence	Q15008-4
PR:Q15008-3	organism-sequence	Q15008-3
PR:Q15008-2	organism-sequence	Q15008-2
PR:Q15008-1	organism-sequence	Q15008-1
PR:Q15008	organism-gene	Q15008
PR:Q15003-2	organism-sequence	Q15003-2
PR:Q15003-1	organism-sequence	Q15003-1
PR:Q15003	organism-gene	Q15003
PR:Q14692	organism-gene	Q14692
PR:Q14691-1	organism-sequence	Q14691-1
PR:Q14691	organism-gene	Q14691
PR:Q14566-1	organism-sequence	Q14566-1
PR:Q14566	organism-gene	Q14566
PR:Q14562	organism-gene	Q14562
PR:Q14534	organism-gene	Q14534
PR:Q14181-2	organism-sequence	Q14181-2
PR:Q14181-1	organism-sequence	Q14181-1
PR:Q14181	organism-gene	Q14181

PR:Q16851-1	organism-sequence	Q16851-1
PR:Q16851	organism-gene	Q16851
PR:Q16850-2	organism-sequence	Q16850-2
PR:Q16850-1	organism-sequence	Q16850-1
PR:Q16850	organism-gene	Q16850
PR:Q16594	organism-gene	Q16594
PR:Q15800-2	organism-sequence	Q15800-2
PR:Q15800-1	organism-sequence	Q15800-1
PR:Q15800	organism-gene	Q15800
PR:Q15738	organism-gene	Q15738
PR:Q15637-7	organism-sequence	Q15637-7
PR:Q15637-6	organism-sequence	Q15637-6
PR:Q15637-5	organism-sequence	Q15637-5
PR:Q15637-4	organism-sequence	Q15637-4
PR:Q15637-3	organism-sequence	Q15637-3
PR:Q15637-2	organism-sequence	Q15637-2
PR:Q15637-1	organism-sequence	Q15637-1
PR:Q15637	organism-gene	Q15637
PR:Q15542-2	organism-sequence	Q15542-2
PR:Q15542-1	organism-sequence	Q15542-1
PR:Q15542	organism-gene	Q15542
PR:Q15435-5	organism-sequence	Q15435-5
PR:Q15435-4	organism-sequence	Q15435-4
PR:Q15435-3	organism-sequence	Q15435-3
PR:Q15435-2	organism-sequence	Q15435-2
PR:Q15435-1	organism-sequence	Q15435-1
PR:Q15435	organism-gene	Q15435

PR:Q5JTH9-2	organism-sequence	Q5JTH9-2
PR:Q5JTH9-1	organism-sequence	Q5JTH9-1
PR:Q5JTH9	organism-gene	Q5JTH9
PR:Q53GS9-3	organism-sequence	Q53GS9-3
PR:Q53GS9-2	organism-sequence	Q53GS9-2
PR:Q53GS9-1	organism-sequence	Q53GS9-1
PR:Q53GS9	organism-gene	Q53GS9
PR:Q53GS7-2	organism-sequence	Q53GS7-2
PR:Q53GS7-1	organism-sequence	Q53GS7-1
PR:Q53GS7	organism-gene	Q53GS7
PR:Q53F39-5	organism-sequence	Q53F39-5
PR:Q53F39-4	organism-sequence	Q53F39-4
PR:Q53F39-3	organism-sequence	Q53F39-3
PR:Q53F39-2	organism-sequence	Q53F39-2
PR:Q53F39-1	organism-sequence	Q53F39-1
PR:Q53F39	organism-gene	Q53F39
PR:Q3ZCQ8-3	organism-sequence	Q3ZCQ8-3
PR:Q3ZCQ8-2	organism-sequence	Q3ZCQ8-2
PR:Q3ZCQ8-1	organism-sequence	Q3ZCQ8-1
PR:Q3ZCQ8	organism-gene	Q3ZCQ8
PR:Q32P41	organism-gene	Q32P41
PR:Q32NB8-4	organism-sequence	Q32NB8-4
PR:Q32NB8-3	organism-sequence	Q32NB8-3
PR:Q32NB8-2	organism-sequence	Q32NB8-2
PR:Q32NB8-1	organism-sequence	Q32NB8-1
PR:Q32NB8	organism-gene	Q32NB8
PR:Q16851-2	organism-sequence	Q16851-2

PR:Q6PJT7-8	organism-sequence	Q6PJT7-8
PR:Q6PJT7-6	organism-sequence	Q6PJT7-6
PR:Q6PJT7-5	organism-sequence	Q6PJT7-5
PR:Q6PJT7-4	organism-sequence	Q6PJT7-4
PR:Q6PJT7-3	organism-sequence	Q6PJT7-3
PR:Q6PJT7-2	organism-sequence	Q6PJT7-2
PR:Q6PJT7-11	organism-sequence	Q6PJT7-11
PR:Q6PJT7-10	organism-sequence	Q6PJT7-10
PR:Q6PJT7-1	organism-sequence	Q6PJT7-1
PR:Q6PJT7	organism-gene	Q6PJT7
PR:Q6PI26-2	organism-sequence	Q6PI26-2
PR:Q6PI26-1	organism-sequence	Q6PI26-1
PR:Q6PI26	organism-gene	Q6PI26
PR:Q6P4F2-2	organism-sequence	Q6P4F2-2
PR:Q6P4F2-1	organism-sequence	Q6P4F2-1
PR:Q6P4F2	organism-gene	Q6P4F2
PR:Q6P3X3	organism-gene	Q6P3X3
PR:Q6KC79-3	organism-sequence	Q6KC79-3
PR:Q6KC79-2	organism-sequence	Q6KC79-2
PR:Q6KC79-1	organism-sequence	Q6KC79-1
PR:Q6KC79	organism-gene	Q6KC79
PR:Q6FI81-3	organism-sequence	Q6FI81-3
PR:Q6FI81-2	organism-sequence	Q6FI81-2
PR:Q6FI81-1	organism-sequence	Q6FI81-1
PR:Q6FI81	organism-gene	Q6FI81
PR:Q68CQ4	organism-gene	Q68CQ4
PR:Q5JTH9-3	organism-sequence	Q5JTH9-3

PR:Q86TN4-4	organism-sequence	Q86TN4-4
PR:Q86TN4-3	organism-sequence	Q86TN4-3
PR:Q86TN4-2	organism-sequence	Q86TN4-2
PR:Q86TN4-1	organism-sequence	Q86TN4-1
PR:Q86TN4	organism-gene	Q86TN4
PR:Q86SQ9-4	organism-sequence	Q86SQ9-4
PR:Q86SQ9-3	organism-sequence	Q86SQ9-3
PR:Q86SQ9-2	organism-sequence	Q86SQ9-2
PR:Q86SQ9-1	organism-sequence	Q86SQ9-1
PR:Q86SQ9	organism-gene	Q86SQ9
PR:Q7Z6J9-2	organism-sequence	Q7Z6J9-2
PR:Q7Z6J9-1	organism-sequence	Q7Z6J9-1
PR:Q7Z6J9	organism-gene	Q7Z6J9
PR:Q7Z6J8	organism-gene	Q7Z6J8
PR:Q7RTV0-1	organism-sequence	Q7RTV0-1
PR:Q7RTV0	organism-gene	Q7RTV0
PR:Q7L014	organism-gene	Q7L014
PR:Q6UXN9-1	organism-sequence	Q6UXN9-1
PR:Q6UXN9	organism-gene	Q6UXN9
PR:Q6RFH5-2	organism-sequence	Q6RFH5-2
PR:Q6RFH5-1	organism-sequence	Q6RFH5-1
PR:Q6RFH5	organism-gene	Q6RFH5
PR:Q6R327-4	organism-sequence	Q6R327-4
PR:Q6R327-3	organism-sequence	Q6R327-3
PR:Q6R327-1	organism-sequence	Q6R327-1
PR:Q6R327	organism-gene	Q6R327
PR:Q6PJT7-9	organism-sequence	Q6PJT7-9

PR:Q8NHQ9	organism-gene	Q8NHQ9
PR:Q8NCE0-5	organism-sequence	Q8NCE0-5
PR:Q8NCE0-4	organism-sequence	Q8NCE0-4
PR:Q8NCE0-3	organism-sequence	Q8NCE0-3
PR:Q8NCE0-2	organism-sequence	Q8NCE0-2
PR:Q8NCE0-1	organism-sequence	Q8NCE0-1
PR:Q8NCE0	organism-gene	Q8NCE0
PR:Q8N8A6	organism-gene	Q8N8A6
PR:Q8N122-3	organism-sequence	Q8N122-3
PR:Q8N122-2	organism-sequence	Q8N122-2
PR:Q8N122-1	organism-sequence	Q8N122-1
PR:Q8N122	organism-gene	Q8N122
PR:Q8IYI6	organism-gene	Q8IYI6
PR:Q8IY81	organism-gene	Q8IY81
PR:Q8IY37	organism-gene	Q8IY37
PR:Q8IWL3	organism-gene	Q8IWL3
PR:Q8IUR0-1	organism-sequence	Q8IUR0-1
PR:Q8IUR0	organism-gene	Q8IUR0
PR:Q8IU60-2	organism-sequence	Q8IU60-2
PR:Q8IU60-1	organism-sequence	Q8IU60-1
PR:Q8IU60	organism-gene	Q8IU60
PR:Q86VD9	organism-gene	Q86VD9
PR:Q86UA1-2	organism-sequence	Q86UA1-2
PR:Q86UA1-1	organism-sequence	Q86UA1-1
PR:Q86UA1	organism-gene	Q86UA1
PR:Q86U38-2	organism-sequence	Q86U38-2
PR:Q86U38-1	organism-sequence	Q86U38-1
PR:Q86U38	organism-gene	Q86U38

PR:Q8WWY3-2	organism-sequence	Q8WWY3-2
PR:Q8WWY3-1	organism-sequence	Q8WWY3-1
PR:Q8WWY3	organism-gene	Q8WWY3
PR:Q8WVM8-3	organism-sequence	Q8WVM8-3
PR:Q8WVM8-2	organism-sequence	Q8WVM8-2
PR:Q8WVM8-1	organism-sequence	Q8WVM8-1
PR:Q8WVM8	organism-gene	Q8WVM8
PR:Q8WVC6-2	organism-sequence	Q8WVC6-2
PR:Q8WVC6-1	organism-sequence	Q8WVC6-1
PR:Q8WVC6	organism-gene	Q8WVC6
PR:Q8WV07-1	organism-sequence	Q8WV07-1
PR:Q8WV07	organism-gene	Q8WV07
PR:Q8TEQ8-2	organism-sequence	Q8TEQ8-2
PR:Q8TEQ8-1	organism-sequence	Q8TEQ8-1
PR:Q8TEQ8	organism-gene	Q8TEQ8
PR:Q8TED0-3	organism-sequence	Q8TED0-3
PR:Q8TED0-2	organism-sequence	Q8TED0-2
PR:Q8TED0-1	organism-sequence	Q8TED0-1
PR:Q8TED0	organism-gene	Q8TED0
PR:Q8TDD1-2	organism-sequence	Q8TDD1-2
PR:Q8TDD1-1	organism-sequence	Q8TDD1-1
PR:Q8TDD1	organism-gene	Q8TDD1
PR:Q8NI36	organism-gene	Q8NI36
PR:Q8NHR9-1	organism-sequence	Q8NHR9-1
PR:Q8NHR9	organism-gene	Q8NHR9
PR:Q8NHQ9-2	organism-sequence	Q8NHQ9-2
PR:Q8NHQ9-1	organism-sequence	Q8NHQ9-1

PR:Q92994-3	organism-sequence	Q92994-3
PR:Q92994-2	organism-sequence	Q92994-2
PR:Q92994-1	organism-sequence	Q92994-1
PR:Q92994	organism-gene	Q92994
PR:Q92993-4	organism-sequence	Q92993-4
PR:Q92993-3	organism-sequence	Q92993-3
PR:Q92993-2	organism-sequence	Q92993-2
PR:Q92993-1	organism-sequence	Q92993-1
PR:Q92993	organism-gene	Q92993
PR:Q92989-2	organism-sequence	Q92989-2
PR:Q92989-1	organism-sequence	Q92989-1
PR:Q92989	organism-gene	Q92989
PR:Q92979-1	organism-sequence	Q92979-1
PR:Q92979	organism-gene	Q92979
PR:Q92890-3	organism-sequence	Q92890-3
PR:Q92890-2	organism-sequence	Q92890-2
PR:Q92890-1	organism-sequence	Q92890-1
PR:Q92890	organism-gene	Q92890
PR:Q92643-2	organism-sequence	Q92643-2
PR:Q92643-1	organism-sequence	Q92643-1
PR:Q92643	organism-gene	Q92643
PR:Q92620-2	organism-sequence	Q92620-2
PR:Q92620-1	organism-sequence	Q92620-1
PR:Q92620	organism-gene	Q92620
PR:Q92521	organism-gene	Q92521
PR:Q8WWY3-4	organism-sequence	Q8WWY3-4
PR:Q8WWY3-3	organism-sequence	Q8WWY3-3

PR:Q969N2-6	organism-sequence	Q969N2-6
PR:Q969N2-5	organism-sequence	Q969N2-5
PR:Q969N2-4	organism-sequence	Q969N2-4
PR:Q969N2-3	organism-sequence	Q969N2-3
PR:Q969N2-2	organism-sequence	Q969N2-2
PR:Q969N2-1	organism-sequence	Q969N2-1
PR:Q969N2	organism-gene	Q969N2
PR:Q969M3-3	organism-sequence	Q969M3-3
PR:Q969M3-2	organism-sequence	Q969M3-2
PR:Q969M3-1	organism-sequence	Q969M3-1
PR:Q969M3	organism-gene	Q969M3
PR:Q969H6-2	organism-sequence	Q969H6-2
PR:Q969H6-1	organism-sequence	Q969H6-1
PR:Q969H6	organism-gene	Q969H6
PR:Q969H0-4	organism-sequence	Q969H0-4
PR:Q969H0-2	organism-sequence	Q969H0-2
PR:Q969H0-1	organism-sequence	Q969H0-1
PR:Q969H0	organism-gene	Q969H0
PR:Q969G6-1	organism-sequence	Q969G6-1
PR:Q969G6	organism-gene	Q969G6
PR:Q92994-9	organism-sequence	Q92994-9
PR:Q92994-8	organism-sequence	Q92994-8
PR:Q92994-7	organism-sequence	Q92994-7
PR:Q92994-6	organism-sequence	Q92994-6
PR:Q92994-5	organism-sequence	Q92994-5
PR:Q92994-4	organism-sequence	Q92994-4

PR:Q96HI0-2	organism-sequence	Q96HI0-2
PR:Q96HI0-1	organism-sequence	Q96HI0-1
PR:Q96HI0	organism-gene	Q96HI0
PR:Q96G21-1	organism-sequence	Q96G21-1
PR:Q96G21	organism-gene	Q96G21
PR:Q96FX7	organism-gene	Q96FX7
PR:Q96F25-1	organism-sequence	Q96F25-1
PR:Q96F25	organism-gene	Q96F25
PR:Q96EU6-2	organism-sequence	Q96EU6-2
PR:Q96EU6-1	organism-sequence	Q96EU6-1
PR:Q96EU6	organism-gene	Q96EU6
PR:Q96EK6-1	organism-sequence	Q96EK6-1
PR:Q96EK6	organism-gene	Q96EK6
PR:Q96E22	organism-gene	Q96E22
PR:Q96D46-1	organism-sequence	Q96D46-1
PR:Q96D46	organism-gene	Q96D46
PR:Q96BW9-3	organism-sequence	Q96BW9-3
PR:Q96BW9-2	organism-sequence	Q96BW9-2
PR:Q96BW9-1	organism-sequence	Q96BW9-1
PR:Q96BW9	organism-gene	Q96BW9
PR:Q96BK5-2	organism-sequence	Q96BK5-2
PR:Q96BK5-1	organism-sequence	Q96BK5-1
PR:Q96BK5	organism-gene	Q96BK5
PR:Q96AJ9-2	organism-sequence	Q96AJ9-2
PR:Q96AJ9-1	organism-sequence	Q96AJ9-1
PR:Q96AJ9	organism-gene	Q96AJ9
PR:Q96AA3-1	organism-sequence	Q96AA3-1
PR:Q96AA3	organism-gene	Q96AA3

PR:Q9BRT9-1	organism-sequence	Q9BRT9-1
PR:Q9BRT9	organism-gene	Q9BRT9
PR:Q9BRS2	organism-gene	Q9BRS2
PR:Q9BQ67-1	organism-sequence	Q9BQ67-1
PR:Q9BQ67	organism-gene	Q9BQ67
PR:Q9BQ52-4	organism-sequence	Q9BQ52-4
PR:Q9BQ52-3	organism-sequence	Q9BQ52-3
PR:Q9BQ52-2	organism-sequence	Q9BQ52-2
PR:Q9BQ52-1	organism-sequence	Q9BQ52-1
PR:Q9BQ52	organism-gene	Q9BQ52
PR:Q9BPX3	organism-gene	Q9BPX3
PR:Q99575	organism-gene	Q99575
PR:Q99460-2	organism-sequence	Q99460-2
PR:Q99460-1	organism-sequence	Q99460-1
PR:Q99460	organism-gene	Q99460
PR:Q96S52-2	organism-sequence	Q96S52-2
PR:Q96S52-1	organism-sequence	Q96S52-1
PR:Q96S52	organism-gene	Q96S52
PR:Q96Q11-3	organism-sequence	Q96Q11-3
PR:Q96Q11-2	organism-sequence	Q96Q11-2
PR:Q96Q11-1	organism-sequence	Q96Q11-1
PR:Q96Q11	organism-gene	Q96Q11
PR:Q96NC0-1	organism-sequence	Q96NC0-1
PR:Q96NC0	organism-gene	Q96NC0
PR:Q96HR8-2	organism-sequence	Q96HR8-2
PR:Q96HR8-1	organism-sequence	Q96HR8-1
PR:Q96HR8	organism-gene	Q96HR8

PR:Q9BVC4-3	organism-sequence	Q9BVC4-3
PR:Q9BVC4-1	organism-sequence	Q9BVC4-1
PR:Q9BVC4	organism-gene	Q9BVC4
PR:Q9BV38	organism-gene	Q9BV38
PR:Q9BUQ8-2	organism-sequence	Q9BUQ8-2
PR:Q9BUQ8-1	organism-sequence	Q9BUQ8-1
