PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	Ortho isoform 	

PR:Q8TEQ8-2	GPI ethanolamine phosphate transferase 3 isoform 2 (human)	A GPI ethanolamine phosphate transferase 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TEQ8-2. [PRO:DNx, UniProtKB:Q8TEQ8]	organism-sequence	PR:Q8TEQ8	Yes
PR:Q8TEQ8-1	GPI ethanolamine phosphate transferase 3 isoform 1 (human)	A GPI ethanolamine phosphate transferase 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TEQ8-1. [PRO:DNx, UniProtKB:Q8TEQ8]	organism-sequence	PR:Q8TEQ8	Yes
PR:Q8TEQ8	GPI ethanolamine phosphate transferase 3 (human)	A GPI ethanolamine phosphate transferase 3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8TEQ8]	organism-gene	PR:000012702	Yes
PR:Q8TED0-3	U3 small nucleolar RNA-associated protein 15 homolog isoform 3 (human)	A U3 small nucleolar RNA-associated protein 15 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TED0-3. [PRO:DNx, UniProtKB:Q8TED0]	organism-sequence	PR:Q8TED0	Yes
PR:Q8TED0-2	U3 small nucleolar RNA-associated protein 15 homolog isoform 2 (human)	A U3 small nucleolar RNA-associated protein 15 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TED0-2. [PRO:DNx, UniProtKB:Q8TED0]	organism-sequence	PR:Q8TED0	Yes
PR:Q8TED0-1	U3 small nucleolar RNA-associated protein 15 homolog isoform 1 (human)	A U3 small nucleolar RNA-associated protein 15 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TED0-1. [PRO:DNx, UniProtKB:Q8TED0]	organism-sequence	PR:Q8TED0	Yes
PR:Q8TED0	U3 small nucleolar RNA-associated protein 15 homolog (human)	A U3 small nucleolar RNA-associated protein 15 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8TED0]	organism-gene	PR:000017203	Yes
PR:Q8TDD1-2	ATP-dependent RNA helicase DDX54 isoform 2 (human)	An ATP-dependent RNA helicase DDX54 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TDD1-2. [PRO:DNx, UniProtKB:Q8TDD1]	organism-sequence	PR:Q8TDD1	Yes
PR:Q8TDD1-1	ATP-dependent RNA helicase DDX54 isoform 1 (human)	An ATP-dependent RNA helicase DDX54 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TDD1-1. [PRO:DNx, UniProtKB:Q8TDD1]	organism-sequence	PR:Q8TDD1	Yes
PR:Q8TDD1	ATP-dependent RNA helicase DDX54 (human)	An ATP-dependent RNA helicase DDX54 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8TDD1]	organism-gene	PR:000006369	Yes
PR:Q8NI36	WD repeat-containing protein 36 (human)	A WD repeat-containing protein 36 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8NI36]	organism-gene	PR:000017391	Yes
PR:Q8NHR9-1	profilin-4 isoform 1 (human)	A profilin-4 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041987	Yes
PR:Q8NHR9	profilin-4 (human)	A profilin-4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8NHR9]	organism-gene	PR:000012588	Yes
PR:Q8NHQ9-2	ATP-dependent RNA helicase DDX55 isoform 2 (human)	An ATP-dependent RNA helicase DDX55 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8NHQ9-2. [PRO:DNx, UniProtKB:Q8NHQ9]	organism-sequence	PR:Q8NHQ9	Yes
PR:Q8NHQ9-1	ATP-dependent RNA helicase DDX55 isoform 1 (human)	An ATP-dependent RNA helicase DDX55 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041986	Yes

PR:Q92994-3	transcription factor IIIB 90 kDa subunit isoform 3 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-3. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994-2	transcription factor IIIB 90 kDa subunit isoform 2 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-2. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994-1	transcription factor IIIB 90 kDa subunit isoform 1 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-1. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994	transcription factor IIIB 90 kDa subunit (human)	A transcription factor IIIB 90 kDa subunit that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92994]	organism-gene	PR:000004812	Yes
PR:Q92993-4	histone acetyltransferase KAT5 isoform 4 (human)	A histone acetyltransferase KAT5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92993-4. [PRO:DNx, UniProtKB:Q92993]	organism-sequence	PR:Q92993	Yes
PR:Q92993-3	histone acetyltransferase KAT5 isoform 3 (human)	A histone acetyltransferase KAT5 isoform 3 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042371	Yes
PR:Q92993-2	histone acetyltransferase KAT5 isoform 2 (human)	A histone acetyltransferase KAT5 isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042370	Yes
PR:Q92993-1	histone acetyltransferase KAT5 isoform 1 (human)	A histone acetyltransferase KAT5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042369	Yes
PR:Q92993	histone acetyltransferase KAT5 (human)	A histone acetyltransferase KAT5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92993]	organism-gene	PR:000008828	Yes
PR:Q92989-2	polyribonucleotide 5'-hydroxyl-kinase Clp1 isoform 2 (human)	A polyribonucleotide 5'-hydroxyl-kinase Clp1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92989-2. [PRO:DNx, UniProtKB:Q92989]	organism-sequence	PR:Q92989	Yes
PR:Q92989-1	polyribonucleotide 5'-hydroxyl-kinase Clp1 isoform 1 (human)	A polyribonucleotide 5'-hydroxyl-kinase Clp1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92989-1. [PRO:DNx, UniProtKB:Q92989]	organism-sequence	PR:Q92989	Yes
PR:Q92989	polyribonucleotide 5'-hydroxyl-kinase Clp1 (human)	A pre-mRNA cleavage complex II protein Clp1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92989]	organism-gene	PR:000005598	Yes
PR:Q92979-1	ribosomal RNA small subunit methyltransferase NEP1 isoform 1 (human)	A ribosomal RNA small subunit methyltransferase NEP1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042367	Yes
PR:Q92979	ribosomal RNA small subunit methyltransferase NEP1 (human)	A ribosomal RNA small subunit methyltransferase NEP1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92979]	organism-gene	PR:000029642	Yes
PR:Q92890-3	ubiquitin fusion degradation protein 1 homolog isoform 3 (human)	A ubiquitin fusion degradation protein 1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92890-3. [PRO:DNx, UniProtKB:Q92890]	organism-sequence	PR:Q92890	Yes
PR:Q92890-2	ubiquitin fusion degradation protein 1 homolog isoform Short (human)	A ubiquitin fusion degradation protein 1 isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042354	Yes
PR:Q92890-1	ubiquitin fusion degradation protein 1 homolog isoform Long (human)	A ubiquitin fusion degradation protein 1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92890-1. [PRO:DNx, UniProtKB:Q92890]	organism-sequence	PR:Q92890	Yes
PR:Q92890	ubiquitin fusion degradation protein 1 homolog (human)	A ubiquitin fusion degradation protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92890]	organism-gene	PR:000017040	Yes
PR:Q92643-2	GPI-anchor transamidase isoform 2 (human)	A GPI-anchor transamidase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92643-2. [PRO:DNx, UniProtKB:Q92643]	organism-sequence	PR:Q92643	Yes
PR:Q92643-1	GPI-anchor transamidase isoform 1 (human)	A GPI-anchor transamidase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92643-1. [PRO:DNx, UniProtKB:Q92643]	organism-sequence	PR:Q92643	Yes
PR:Q92643	GPI-anchor transamidase (human)	A GPI-anchor transamidase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92643]	organism-gene	PR:000012698	Yes
PR:Q92620-2	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 isoform 2 (human)	A pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92620-2. [PRO:DNx, UniProtKB:Q92620]	organism-sequence	PR:Q92620	Yes
PR:Q92620-1	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 isoform 1 (human)	A pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92620-1. [PRO:DNx, UniProtKB:Q92620]	organism-sequence	PR:Q92620	Yes
PR:Q92620	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 (human)	A pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92620]	organism-gene	PR:000006472	Yes
PR:Q92521	GPI mannosyltransferase 3 (human)	A GPI mannosyltransferase 3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92521]	organism-gene	PR:000012693	Yes
PR:Q8WWY3-4	U4/U6 small nuclear ribonucleoprotein Prp31 isoform 4 (human)	A U4/U6 small nuclear ribonucleoprotein Prp31 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8WWY3-4. [PRO:DNx, UniProtKB:Q8WWY3]	organism-sequence	PR:Q8WWY3	Yes
PR:Q8WWY3-3	U4/U6 small nuclear ribonucleoprotein Prp31 isoform 3 (human)	A U4/U6 small nuclear ribonucleoprotein Prp31 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8WWY3-3. [PRO:DNx, UniProtKB:Q8WWY3]	organism-sequence	PR:Q8WWY3	Yes

PR:Q969N2-6	GPI transamidase component PIG-T isoform 6 (human)	A GPI transamidase component PIG-T (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969N2-6. [PRO:DNx, UniProtKB:Q969N2]	organism-sequence	PR:Q969N2	Yes
PR:Q969N2-5	GPI transamidase component PIG-T isoform 5 (human)	A GPI transamidase component PIG-T (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969N2-5. [PRO:DNx, UniProtKB:Q969N2]	organism-sequence	PR:Q969N2	Yes
PR:Q969N2-4	GPI transamidase component PIG-T isoform 4 (human)	A GPI transamidase component PIG-T (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969N2-4. [PRO:DNx, UniProtKB:Q969N2]	organism-sequence	PR:Q969N2	Yes
PR:Q969N2-3	GPI transamidase component PIG-T isoform 3 (human)	A GPI transamidase component PIG-T (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969N2-3. [PRO:DNx, UniProtKB:Q969N2]	organism-sequence	PR:Q969N2	Yes
PR:Q969N2-2	GPI transamidase component PIG-T isoform 2 (human)	A GPI transamidase component PIG-T (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969N2-2. [PRO:DNx, UniProtKB:Q969N2]	organism-sequence	PR:Q969N2	Yes
PR:Q969N2-1	GPI transamidase component PIG-T isoform 1 (human)	A GPI transamidase component PIG-T (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969N2-1. [PRO:DNx, UniProtKB:Q969N2]	organism-sequence	PR:Q969N2	Yes
PR:Q969N2	GPI transamidase component PIG-T (human)	A GPI transamidase component PIG-T that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q969N2]	organism-gene	PR:000012707	Yes
PR:Q969M3-3	protein YIPF5 isoform 3 (human)	A protein YIPF5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969M3-3. [PRO:DNx, UniProtKB:Q969M3]	organism-sequence	PR:Q969M3	Yes
PR:Q969M3-2	protein YIPF5 isoform 2 (human)	A protein YIPF5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969M3-2. [PRO:DNx, UniProtKB:Q969M3]	organism-sequence	PR:Q969M3	Yes
PR:Q969M3-1	protein YIPF5 isoform 1 (human)	A protein YIPF5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042388	Yes
PR:Q969M3	protein YIPF5 (human)	A protein YIPF5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q969M3]	organism-gene	PR:000017535	Yes
PR:Q969H6-2	ribonuclease P/MRP protein subunit POP5 isoform 2 (human)	A ribonuclease P/MRP protein subunit POP5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969H6-2. [PRO:DNx, UniProtKB:Q969H6]	organism-sequence	PR:Q969H6	Yes
PR:Q969H6-1	ribonuclease P/MRP protein subunit POP5 isoform 1 (human)	A ribonuclease P/MRP protein subunit POP5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969H6-1. [PRO:DNx, UniProtKB:Q969H6]	organism-sequence	PR:Q969H6	Yes
PR:Q969H6	ribonuclease P/MRP protein subunit POP5 (human)	A ribonuclease P/MRP protein subunit POP5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q969H6]	organism-gene	PR:000013026	Yes
PR:Q969H0-4	F-box/WD repeat-containing protein 7 isoform 3 (human)	An F-box/WD repeat-containing protein 7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969H0-4. [PRO:DNx, UniProtKB:Q969H0]	organism-sequence	PR:Q969H0	Yes
PR:Q969H0-2	F-box/WD repeat-containing protein 7 isoform 2 (human)	An F-box/WD repeat-containing protein 7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969H0-2. [PRO:DNx, UniProtKB:Q969H0]	organism-sequence	PR:Q969H0	Yes
PR:Q969H0-1	F-box/WD repeat-containing protein 7 isoform 1 (human)	An F-box/WD repeat-containing protein 7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969H0-1. [PRO:DNx, UniProtKB:Q969H0]	organism-sequence	PR:Q969H0	Yes
PR:Q969H0	F-box/WD repeat-containing protein 7 (human)	An F-box/WD repeat-containing protein 7 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q969H0]	organism-gene	PR:000007427	Yes
PR:Q969G6-1	riboflavin kinase isoform 1 (human)	A riboflavin kinase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042384	Yes
PR:Q969G6	riboflavin kinase (human)	A riboflavin kinase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q969G6]	organism-gene	PR:000013911	Yes
PR:Q92994-9	transcription factor IIIB 90 kDa subunit isoform 9 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-9. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994-8	transcription factor IIIB 90 kDa subunit isoform 8 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-8. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994-7	transcription factor IIIB 90 kDa subunit isoform 7 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-7. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994-6	transcription factor IIIB 90 kDa subunit isoform 6 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-6. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994-5	transcription factor IIIB 90 kDa subunit isoform 5 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-5. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes
PR:Q92994-4	transcription factor IIIB 90 kDa subunit isoform 4 (human)	A transcription factor IIIB 90 kDa subunit (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92994-4. [PRO:DNx, UniProtKB:Q92994]	organism-sequence	PR:Q92994	Yes

PR:Q96HI0-2	sentrin-specific protease 5 isoform 2 (human)	A sentrin-specific protease 5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96HI0-2. [PRO:DNx, UniProtKB:Q96HI0]	organism-sequence	PR:Q96HI0	Yes
PR:Q96HI0-1	sentrin-specific protease 5 isoform 1 (human)	A sentrin-specific protease 5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96HI0-1. [PRO:DNx, UniProtKB:Q96HI0]	organism-sequence	PR:Q96HI0	Yes
PR:Q96HI0	sentrin-specific protease 5 (human)	A sentrin-specific protease 5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96HI0]	organism-gene	PR:000014638	Yes
PR:Q96G21-1	U3 small nucleolar ribonucleoprotein protein IMP4 isoform 1 (human)	A U3 small nucleolar ribonucleoprotein protein IMP4 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042527	Yes
PR:Q96G21	U3 small nucleolar ribonucleoprotein protein IMP4 (human)	A U3 small nucleolar ribonucleoprotein protein IMP4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96G21]	organism-gene	PR:000009016	Yes
PR:Q96FX7	tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A (human)	A tRNA (adenine-N(1)-)-methyltransferase catalytic subunit TRMT61A that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96FX7]	organism-gene	PR:000016684	Yes
PR:Q96F25-1	UDP-N-acetylglucosamine transferase subunit ALG14 homolog isoform 1 (human)	A UDP-N-acetylglucosamine transferase subunit ALG14 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042513	Yes
PR:Q96F25	UDP-N-acetylglucosamine transferase subunit ALG14 homolog (human)	A UDP-N-acetylglucosamine transferase subunit ALG14 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96F25]	organism-gene	PR:000003942	Yes
PR:Q96EU6-2	ribosomal RNA processing protein 36 homolog isoform 2 (human)	A ribosomal RNA processing protein 36 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96EU6-2. [PRO:DNx, UniProtKB:Q96EU6]	organism-sequence	PR:Q96EU6	Yes
PR:Q96EU6-1	ribosomal RNA processing protein 36 homolog isoform 1 (human)	A ribosomal RNA processing protein 36 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96EU6-1. [PRO:DNx, UniProtKB:Q96EU6]	organism-sequence	PR:Q96EU6	Yes
PR:Q96EU6	ribosomal RNA processing protein 36 homolog (human)	A ribosomal RNA processing protein 36 homolog that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96EU6]	organism-gene	PR:000030792	Yes
PR:Q96EK6-1	glucosamine 6-phosphate N-acetyltransferase isoform 1 (human)	A glucosamine 6-phosphate N-acetyltransferase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042502	Yes
PR:Q96EK6	glucosamine 6-phosphate N-acetyltransferase (human)	A glucosamine 6-phosphate N-acetyltransferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96EK6]	organism-gene	PR:000008124	Yes
PR:Q96E22	Nogo-B receptor (human)	A Nogo-B receptor that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96E22]	organism-gene	PR:000011530	Yes
PR:Q96D46-1	60S ribosomal export protein NMD3 isoform 1 (human)	A 60S ribosomal export protein NMD3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042477	Yes
PR:Q96D46	60S ribosomal export protein NMD3 (human)	A 60S ribosomal export protein NMD3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96D46]	organism-gene	PR:000011280	Yes
PR:Q96BW9-3	phosphatidate cytidylyltransferase, mitochondrial isoform 3 (human)	A phosphatidate cytidylyltransferase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96BW9-3. [PRO:DNx, UniProtKB:Q96BW9]	organism-sequence	PR:Q96BW9	Yes
PR:Q96BW9-2	phosphatidate cytidylyltransferase, mitochondrial isoform 2 (human)	A phosphatidate cytidylyltransferase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96BW9-2. [PRO:DNx, UniProtKB:Q96BW9]	organism-sequence	PR:Q96BW9	Yes
PR:Q96BW9-1	phosphatidate cytidylyltransferase, mitochondrial isoform 1 (human)	A phosphatidate cytidylyltransferase, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96BW9-1. [PRO:DNx, UniProtKB:Q96BW9]	organism-sequence	PR:Q96BW9	Yes
PR:Q96BW9	mitochondrial translocator assembly and maintenance protein 41 homolog (human)	A mitochondrial translocator assembly and maintenance protein 41 homolog that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96BW9]	organism-gene	PR:000031492	Yes
PR:Q96BK5-2	PIN2/TERF1-interacting telomerase inhibitor 1 isoform 2 (human)	A PIN2/TERF1-interacting telomerase inhibitor 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96BK5-2. [PRO:DNx, UniProtKB:Q96BK5]	organism-sequence	PR:Q96BK5	Yes
PR:Q96BK5-1	PIN2/TERF1-interacting telomerase inhibitor 1 isoform 1 (human)	A PIN2/TERF1-interacting telomerase inhibitor 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96BK5-1. [PRO:DNx, UniProtKB:Q96BK5]	organism-sequence	PR:Q96BK5	Yes
PR:Q96BK5	PIN2/TERF1-interacting telomerase inhibitor 1 (human)	A pin2-interacting protein X1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96BK5]	organism-gene	PR:000012738	Yes
PR:Q96AJ9-2	vesicle transport through interaction with t-SNAREs homolog 1A isoform 2 (human)	A vesicle transport through interaction with t-SNAREs homolog 1A isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042431	Yes
PR:Q96AJ9-1	vesicle transport through interaction with t-SNAREs homolog 1A isoform 1 (human)	A vesicle transport through interaction with t-SNAREs homolog 1A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96AJ9-1. [PRO:DNx, UniProtKB:Q96AJ9]	organism-sequence	PR:Q96AJ9	Yes
PR:Q96AJ9	vesicle transport through interaction with t-SNAREs homolog 1A (human)	A vesicle transport through interaction with t-SNAREs homolog 1A that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96AJ9]	organism-gene	PR:000017358	Yes
PR:Q96AA3-1	protein RFT1 homolog isoform 1 (human)	A protein RFT1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042423	Yes
PR:Q96AA3	protein RFT1 homolog (human)	A protein RFT1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96AA3]	organism-gene	PR:000013919	Yes

PR:Q9BRT9-1	DNA replication complex GINS protein SLD5 isoform 1 (human)	A DNA replication complex GINS protein SLD5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042849	Yes
PR:Q9BRT9	DNA replication complex GINS protein SLD5 (human)	A DNA replication complex GINS protein SLD5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BRT9]	organism-gene	PR:000007985	Yes
PR:Q9BRS2	serine/threonine-protein kinase RIO1 (human)	A serine/threonine-protein kinase RIO1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BRS2]	organism-gene	PR:000014019	Yes
PR:Q9BQ67-1	glutamate-rich WD repeat-containing protein 1 isoform 1 (human)	A glutamate-rich WD repeat-containing protein 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042823	Yes
PR:Q9BQ67	glutamate-rich WD repeat-containing protein 1 (human)	A glutamate-rich WD repeat-containing protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BQ67]	organism-gene	PR:000031269	Yes
PR:Q9BQ52-4	zinc phosphodiesterase ELAC protein 2 isoform 4 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-4. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52	Yes
PR:Q9BQ52-3	zinc phosphodiesterase ELAC protein 2 isoform 3 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-3. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52	Yes
PR:Q9BQ52-2	zinc phosphodiesterase ELAC protein 2 isoform 2 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-2. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52	Yes
PR:Q9BQ52-1	zinc phosphodiesterase ELAC protein 2 isoform 1 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-1. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52	Yes
PR:Q9BQ52	zinc phosphodiesterase ELAC protein 2 (human)	A zinc phosphodiesterase ELAC protein 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BQ52]	organism-gene	PR:000007015	Yes
PR:Q9BPX3	condensin complex subunit 3 (human)	A condensin complex subunit 3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BPX3]	organism-gene	PR:000011022	Yes
PR:Q99575	ribonucleases P/MRP protein subunit POP1 (human)	A ribonucleases P/MRP protein subunit POP1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q99575]	organism-gene	PR:000013024	Yes
