PRO ID 	PRO Name 	PRO Term Definition 	Category 	Parent 	

PR:Q13601	KRR1 small subunit processome component homolog (human)	A KRR1 small subunit processome component that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13601]	organism-gene	PR:000009449
PR:Q13573-1	SNW domain-containing protein 1 isoform 1 (human)	A SNW domain-containing protein 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040454
PR:Q13573	SNW domain-containing protein 1 (human)	A SNW domain-containing protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13573]	organism-gene	PR:000015357
PR:Q13526	peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 (human)	A peptidyl-prolyl cis-trans isomerase NIMA-interacting 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q13526]	organism-gene	PR:000012735
PR:Q13200-3	26S proteasome non-ATPase regulatory subunit 2 isoform 3 (human)	A 26S proteasome non-ATPase regulatory subunit 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q13200-3. [PRO:DNx, UniProtKB:Q13200]	organism-sequence	PR:Q13200

PR:Q86SQ9-3	dehydrodolichyl diphosphate syntase complex subunit DHDDS isoform 3 (human)	A dehydrodolichyl diphosphate syntase complex subunit DHDDS (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q86SQ9-3. [PRO:DNx, UniProtKB:Q86SQ9]	organism-sequence	PR:Q86SQ9
PR:Q86SQ9-2	dehydrodolichyl diphosphate synthase isoform 2 (human)	A dehydrodolichyl diphosphate synthase isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041481
PR:Q86SQ9-1	dehydrodolichyl diphosphate synthase isoform 1 (human)	A dehydrodolichyl diphosphate synthase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041480
PR:Q86SQ9	dehydrodolichyl diphosphate synthase (human)	A dehydrodolichyl diphosphate synthase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q86SQ9]	organism-gene	PR:000006455
PR:Q6PI26-2	protein SHQ1 homolog isoform 2 (human)	A protein SHQ1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6PI26-2. [PRO:DNx, UniProtKB:Q6PI26]	organism-sequence	PR:Q6PI26
PR:Q6PI26-1	protein SHQ1 homolog isoform 1 (human)	A protein SHQ1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6PI26-1. [PRO:DNx, UniProtKB:Q6PI26]	organism-sequence	PR:Q6PI26
PR:Q6PI26	protein SHQ1 homolog (human)	A protein SHQ1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6PI26]	organism-gene	PR:000014853
PR:Q6P4F2-2	adrenodoxin-like protein, mitochondrial isoform 2 (human)	An adrenodoxin-like protein, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6P4F2-2. [PRO:DNx, UniProtKB:Q6P4F2]	organism-sequence	PR:Q6P4F2
PR:Q6P4F2-1	adrenodoxin-like protein, mitochondrial isoform 1 (human)	An adrenodoxin-like protein, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6P4F2-1. [PRO:DNx, UniProtKB:Q6P4F2]	organism-sequence	PR:Q6P4F2
PR:Q6P4F2	adrenodoxin-like protein, mitochondrial (human)	An adrenodoxin-like protein, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6P4F2]	organism-gene	PR:000007451
PR:Q6FI81-3	anamorsin isoform 3 (human)	An anamorsin (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6FI81-3. [PRO:DNx, UniProtKB:Q6FI81]	organism-sequence	PR:Q6FI81
PR:Q6FI81-2	anamorsin isoform 2 (human)	An anamorsin (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6FI81-2. [PRO:DNx, UniProtKB:Q6FI81]	organism-sequence	PR:Q6FI81
PR:Q6FI81-1	anamorsin isoform 1 (human)	An anamorsin (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q6FI81-1. [PRO:DNx, UniProtKB:Q6FI81]	organism-sequence	PR:Q6FI81
PR:Q6FI81	anamorsin (human)	An anamorsin that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q6FI81]	organism-gene	PR:000005489
PR:Q32P41	tRNA (guanine(37)-N1)-methyltransferase (human)	A tRNA (guanine-N(1)-)-methyltransferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q32P41]	organism-gene	PR:000016682
PR:Q16851-2	UTP--glucose-1-phosphate uridylyltransferase isoform 2 (human)	A UTP--glucose-1-phosphate uridylyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q16851-2. [PRO:DNx, UniProtKB:Q16851]	organism-sequence	PR:Q16851
PR:Q16851-1	UTP--glucose-1-phosphate uridylyltransferase isoform 1 (human)	A UTP--glucose-1-phosphate uridylyltransferase UGP2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040750
PR:Q16851	UTP--glucose-1-phosphate uridylyltransferase UGP2 (human)	A UTP--glucose-1-phosphate uridylyltransferase UGP2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q16851]	organism-gene	PR:000017047
PR:Q16850-2	lanosterol 14-alpha demethylase isoform 2 (human)	A lanosterol 14-alpha demethylase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q16850-2. [PRO:DNx, UniProtKB:Q16850]	organism-sequence	PR:Q16850
PR:Q16850-1	lanosterol 14-alpha demethylase isoform 1 (human)	A cytochrome P450 51A1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040749
PR:Q16850	lanosterol 14-alpha demethylase (human)	A cytochrome P450 51A1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q16850]	organism-gene	PR:000006147
PR:Q16594	transcription initiation factor TFIID subunit 9 (human)	A transcription initiation factor TFIID subunit 9 that is encoded in the genome of human. [PRO:DNx]	organism-gene	PR:000016036
PR:Q15800-2	methylsterol monooxygenase 1 isoform 2 (human)	A methylsterol monooxygenase 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15800-2. [PRO:DNx, UniProtKB:Q15800]	organism-sequence	PR:Q15800
PR:Q15800-1	methylsterol monooxygenase 1 isoform 1 (human)	A methylsterol monooxygenase 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000040674
PR:Q15800	methylsterol monooxygenase 1 (human)	A methylsterol monooxygenase 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q15800]	organism-gene	PR:000014479
PR:Q15738	sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (human)	A sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q15738]	organism-gene	PR:000011442
PR:Q15435-5	protein phosphatase 1 regulatory subunit 7 isoform 5 (human)	A protein phosphatase 1 regulatory subunit 7 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q15435-5. [PRO:DNx, UniProtKB:Q15435]	organism-sequence	PR:Q15435

PR:Q92993-1	histone acetyltransferase KAT5 isoform 1 (human)	A histone acetyltransferase KAT5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042369
PR:Q92993	histone acetyltransferase KAT5 (human)	A histone acetyltransferase KAT5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92993]	organism-gene	PR:000008828
PR:Q92979-1	ribosomal RNA small subunit methyltransferase NEP1 isoform 1 (human)	A ribosomal RNA small subunit methyltransferase NEP1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042367
PR:Q92979	ribosomal RNA small subunit methyltransferase NEP1 (human)	A ribosomal RNA small subunit methyltransferase NEP1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92979]	organism-gene	PR:000029642
PR:Q92890-3	ubiquitin fusion degradation protein 1 homolog isoform 3 (human)	A ubiquitin fusion degradation protein 1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92890-3. [PRO:DNx, UniProtKB:Q92890]	organism-sequence	PR:Q92890
PR:Q92890-2	ubiquitin fusion degradation protein 1 homolog isoform Short (human)	A ubiquitin fusion degradation protein 1 isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042354
PR:Q92890-1	ubiquitin fusion degradation protein 1 homolog isoform Long (human)	A ubiquitin fusion degradation protein 1 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92890-1. [PRO:DNx, UniProtKB:Q92890]	organism-sequence	PR:Q92890
PR:Q92890	ubiquitin fusion degradation protein 1 homolog (human)	A ubiquitin fusion degradation protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92890]	organism-gene	PR:000017040
PR:Q92521	GPI mannosyltransferase 3 (human)	A GPI mannosyltransferase 3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q92521]	organism-gene	PR:000012693
PR:Q8WVC6-2	dephospho-CoA kinase domain-containing protein isoform 2 (human)	A dephospho-CoA kinase domain-containing protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8WVC6-2. [PRO:DNx, UniProtKB:Q8WVC6]	organism-sequence	PR:Q8WVC6
PR:Q8WVC6-1	dephospho-CoA kinase domain-containing protein isoform 1 (human)	A dephospho-CoA kinase domain-containing protein (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8WVC6-1. [PRO:DNx, UniProtKB:Q8WVC6]	organism-sequence	PR:Q8WVC6
PR:Q8WVC6	dephospho-CoA kinase domain-containing protein (human)	A dephospho-CoA kinase domain-containing protein that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8WVC6]	organism-gene	PR:000029101
PR:Q8TEQ8-2	GPI ethanolamine phosphate transferase 3 isoform 2 (human)	A GPI ethanolamine phosphate transferase 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TEQ8-2. [PRO:DNx, UniProtKB:Q8TEQ8]	organism-sequence	PR:Q8TEQ8
PR:Q8TEQ8-1	GPI ethanolamine phosphate transferase 3 isoform 1 (human)	A GPI ethanolamine phosphate transferase 3 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TEQ8-1. [PRO:DNx, UniProtKB:Q8TEQ8]	organism-sequence	PR:Q8TEQ8
PR:Q8TEQ8	GPI ethanolamine phosphate transferase 3 (human)	A GPI ethanolamine phosphate transferase 3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8TEQ8]	organism-gene	PR:000012702
PR:Q8TED0-3	U3 small nucleolar RNA-associated protein 15 homolog isoform 3 (human)	A U3 small nucleolar RNA-associated protein 15 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TED0-3. [PRO:DNx, UniProtKB:Q8TED0]	organism-sequence	PR:Q8TED0
PR:Q8TED0-2	U3 small nucleolar RNA-associated protein 15 homolog isoform 2 (human)	A U3 small nucleolar RNA-associated protein 15 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TED0-2. [PRO:DNx, UniProtKB:Q8TED0]	organism-sequence	PR:Q8TED0
PR:Q8TED0-1	U3 small nucleolar RNA-associated protein 15 homolog isoform 1 (human)	A U3 small nucleolar RNA-associated protein 15 homolog (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8TED0-1. [PRO:DNx, UniProtKB:Q8TED0]	organism-sequence	PR:Q8TED0
PR:Q8TED0	U3 small nucleolar RNA-associated protein 15 homolog (human)	A U3 small nucleolar RNA-associated protein 15 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8TED0]	organism-gene	PR:000017203
PR:Q8NHR9-1	profilin-4 isoform 1 (human)	A profilin-4 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000041987
PR:Q8NHR9	profilin-4 (human)	A profilin-4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8NHR9]	organism-gene	PR:000012588
PR:Q8N8A6	ATP-dependent RNA helicase DDX51 (human)	An ATP-dependent RNA helicase DDX51 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8N8A6]	organism-gene	PR:000006368
PR:Q8IWL3	iron-sulfur cluster co-chaperone protein HscB, mitochondrial (human)	An iron-sulfur cluster co-chaperone protein HscB, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8IWL3]	organism-gene	PR:000008769
PR:Q8IU60-2	m7GpppN-mRNA hydrolase isoform 2 (human)	An m7GpppN-mRNA hydrolase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8IU60-2. [PRO:DNx, UniProtKB:Q8IU60]	organism-sequence	PR:Q8IU60
PR:Q8IU60-1	m7GpppN-mRNA hydrolase isoform 1 (human)	An m7GpppN-mRNA hydrolase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q8IU60-1. [PRO:DNx, UniProtKB:Q8IU60]	organism-sequence	PR:Q8IU60
PR:Q8IU60	m7GpppN-mRNA hydrolase (human)	An m7GpppN-mRNA hydrolase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q8IU60]	organism-gene	PR:000006319
PR:Q86VD9	GPI mannosyltransferase 4 (human)	A GPI mannosyltransferase 4 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q86VD9]	organism-gene	PR:000012713
PR:Q86SQ9-4	dehydrodolichyl diphosphate syntase complex subunit DHDDS isoform 4 (human)	A dehydrodolichyl diphosphate syntase complex subunit DHDDS (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q86SQ9-4. [PRO:DNx, UniProtKB:Q86SQ9]	organism-sequence	PR:Q86SQ9

PR:Q99460	26S proteasome non-ATPase regulatory subunit 1 (human)	A 26S proteasome non-ATPase regulatory subunit 1 that is encoded in the genome of human. [PRO:WCB, UniProtKB:Q99460]	organism-gene	PR:000002176
PR:Q96Q11-3	CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 3 (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96Q11-3. [PRO:DNx, UniProtKB:Q96Q11]	organism-sequence	PR:Q96Q11
PR:Q96Q11-2	CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 2 (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96Q11-2. [PRO:DNx, UniProtKB:Q96Q11]	organism-sequence	PR:Q96Q11
PR:Q96Q11-1	CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 1 (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042663
PR:Q96Q11	CCA tRNA nucleotidyltransferase 1, mitochondrial (human)	A CCA tRNA nucleotidyltransferase 1, mitochondrial that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96Q11]	organism-gene	PR:000016689
PR:Q96HR8-2	H/ACA ribonucleoprotein complex non-core subunit NAF1 isoform 2 (human)	An H/ACA ribonucleoprotein complex non-core subunit NAF1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96HR8-2. [PRO:DNx, UniProtKB:Q96HR8]	organism-sequence	PR:Q96HR8
PR:Q96HR8-1	H/ACA ribonucleoprotein complex non-core subunit NAF1 isoform 1 (human)	An H/ACA ribonucleoprotein complex non-core subunit NAF1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96HR8-1. [PRO:DNx, UniProtKB:Q96HR8]	organism-sequence	PR:Q96HR8
PR:Q96HR8	H/ACA ribonucleoprotein complex non-core subunit NAF1 (human)	An H/ACA ribonucleoprotein complex non-core subunit NAF1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96HR8]	organism-gene	PR:000010958
PR:Q96EK6-1	glucosamine 6-phosphate N-acetyltransferase isoform 1 (human)	A glucosamine 6-phosphate N-acetyltransferase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042502
PR:Q96EK6	glucosamine 6-phosphate N-acetyltransferase (human)	A glucosamine 6-phosphate N-acetyltransferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96EK6]	organism-gene	PR:000008124
PR:Q96D46-1	60S ribosomal export protein NMD3 isoform 1 (human)	A 60S ribosomal export protein NMD3 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042477
PR:Q96D46	60S ribosomal export protein NMD3 (human)	A 60S ribosomal export protein NMD3 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96D46]	organism-gene	PR:000011280
PR:Q96BK5-2	PIN2/TERF1-interacting telomerase inhibitor 1 isoform 2 (human)	A PIN2/TERF1-interacting telomerase inhibitor 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96BK5-2. [PRO:DNx, UniProtKB:Q96BK5]	organism-sequence	PR:Q96BK5
PR:Q96BK5-1	PIN2/TERF1-interacting telomerase inhibitor 1 isoform 1 (human)	A PIN2/TERF1-interacting telomerase inhibitor 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96BK5-1. [PRO:DNx, UniProtKB:Q96BK5]	organism-sequence	PR:Q96BK5
PR:Q96BK5	PIN2/TERF1-interacting telomerase inhibitor 1 (human)	A pin2-interacting protein X1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96BK5]	organism-gene	PR:000012738
PR:Q96AJ9-2	vesicle transport through interaction with t-SNAREs homolog 1A isoform 2 (human)	A vesicle transport through interaction with t-SNAREs homolog 1A isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042431
PR:Q96AJ9-1	vesicle transport through interaction with t-SNAREs homolog 1A isoform 1 (human)	A vesicle transport through interaction with t-SNAREs homolog 1A (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q96AJ9-1. [PRO:DNx, UniProtKB:Q96AJ9]	organism-sequence	PR:Q96AJ9
PR:Q96AJ9	vesicle transport through interaction with t-SNAREs homolog 1A (human)	A vesicle transport through interaction with t-SNAREs homolog 1A that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q96AJ9]	organism-gene	PR:000017358
PR:Q969M3-3	protein YIPF5 isoform 3 (human)	A protein YIPF5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969M3-3. [PRO:DNx, UniProtKB:Q969M3]	organism-sequence	PR:Q969M3
PR:Q969M3-2	protein YIPF5 isoform 2 (human)	A protein YIPF5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q969M3-2. [PRO:DNx, UniProtKB:Q969M3]	organism-sequence	PR:Q969M3
PR:Q969M3-1	protein YIPF5 isoform 1 (human)	A protein YIPF5 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042388
PR:Q969M3	protein YIPF5 (human)	A protein YIPF5 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q969M3]	organism-gene	PR:000017535
PR:Q969G6-1	riboflavin kinase isoform 1 (human)	A riboflavin kinase isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042384
PR:Q969G6	riboflavin kinase (human)	A riboflavin kinase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q969G6]	organism-gene	PR:000013911
PR:Q92993-4	histone acetyltransferase KAT5 isoform 4 (human)	A histone acetyltransferase KAT5 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q92993-4. [PRO:DNx, UniProtKB:Q92993]	organism-sequence	PR:Q92993
PR:Q92993-3	histone acetyltransferase KAT5 isoform 3 (human)	A histone acetyltransferase KAT5 isoform 3 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042371
PR:Q92993-2	histone acetyltransferase KAT5 isoform 2 (human)	A histone acetyltransferase KAT5 isoform 2 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042370

PR:Q9H3H5	UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase (human)	A UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H3H5]	organism-gene	PR:000006643
PR:Q9H1D9-1	DNA-directed RNA polymerase III subunit RPC6 isoform 1 (human)	A DNA-directed RNA polymerase III subunit RPC6 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000043231
PR:Q9H1D9	DNA-directed RNA polymerase III subunit RPC6 (human)	A DNA-directed RNA polymerase III subunit RPC6 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H1D9]	organism-gene	PR:000013005
PR:Q9H0A0-2	N-acetyltransferase 10 isoform 2 (human)	An N-acetyltransferase 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H0A0-2. [PRO:DNx, UniProtKB:Q9H0A0]	organism-sequence	PR:Q9H0A0
PR:Q9H0A0-1	N-acetyltransferase 10 isoform 1 (human)	An N-acetyltransferase 10 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9H0A0-1. [PRO:DNx, UniProtKB:Q9H0A0]	organism-sequence	PR:Q9H0A0
PR:Q9H0A0	N-acetyltransferase 10 (human)	An N-acetyltransferase 10 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9H0A0]	organism-gene	PR:000010995
PR:Q9BZE4-3	nucleolar GTP-binding protein 1 isoform 3 (human)	A nucleolar GTP-binding protein 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BZE4-3. [PRO:DNx, UniProtKB:Q9BZE4]	organism-sequence	PR:Q9BZE4
PR:Q9BZE4-2	nucleolar GTP-binding protein 1 isoform 2 (human)	A nucleolar GTP-binding protein 1 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BZE4-2. [PRO:DNx, UniProtKB:Q9BZE4]	organism-sequence	PR:Q9BZE4
PR:Q9BZE4-1	nucleolar GTP-binding protein 1 isoform 1 (human)	A nucleolar GTP-binding protein 1 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042986
PR:Q9BZE4	nucleolar GTP-binding protein 1 (human)	A nucleolar GTP-binding protein 1 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BZE4]	organism-gene	PR:000008336
PR:Q9BZD4-1	kinetochore protein Nuf2 isoform 1 (human)	A kinetochore protein Nuf2 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042982
PR:Q9BZD4	kinetochore protein Nuf2 (human)	A kinetochore protein Nuf2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BZD4]	organism-gene	PR:000011500
PR:Q9BVC4-5	target of rapamycin complex subunit LST8 isoform 4 (human)	A target of rapamycin complex subunit LST8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BVC4-5. [PRO:DNx, UniProtKB:Q9BVC4]	organism-sequence	PR:Q9BVC4
PR:Q9BVC4-4	target of rapamycin complex subunit LST8 isoform 3 (human)	A target of rapamycin complex subunit LST8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BVC4-4. [PRO:DNx, UniProtKB:Q9BVC4]	organism-sequence	PR:Q9BVC4
PR:Q9BVC4-3	target of rapamycin complex subunit LST8 isoform 2 (human)	A target of rapamycin complex subunit LST8 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BVC4-3. [PRO:DNx, UniProtKB:Q9BVC4]	organism-sequence	PR:Q9BVC4
PR:Q9BVC4-1	target of rapamycin complex subunit LST8 isoform 1 (human)	A target of rapamycin complex subunit LST8 isoform 1 that is encoded in the genome of human. [PRO:DNx]	organism-sequence	PR:000042908
PR:Q9BVC4	target of rapamycin complex subunit LST8 (human)	A target of rapamycin complex subunit LST8 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BVC4]	organism-gene	PR:000009971
PR:Q9BT22-2	chitobiosyldiphosphodolichol beta-mannosyltransferase isoform 2 (human)	A chitobiosyldiphosphodolichol beta-mannosyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BT22-2. [PRO:DNx, UniProtKB:Q9BT22]	organism-sequence	PR:Q9BT22
PR:Q9BT22-1	chitobiosyldiphosphodolichol beta-mannosyltransferase isoform 1 (human)	A chitobiosyldiphosphodolichol beta-mannosyltransferase (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BT22-1. [PRO:DNx, UniProtKB:Q9BT22]	organism-sequence	PR:Q9BT22
PR:Q9BT22	chitobiosyldiphosphodolichol beta-mannosyltransferase (human)	A chitobiosyldiphosphodolichol beta-mannosyltransferase that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BT22]	organism-gene	PR:000003937
PR:Q9BQ52-4	zinc phosphodiesterase ELAC protein 2 isoform 4 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-4. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52
PR:Q9BQ52-3	zinc phosphodiesterase ELAC protein 2 isoform 3 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-3. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52
PR:Q9BQ52-2	zinc phosphodiesterase ELAC protein 2 isoform 2 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-2. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52
PR:Q9BQ52-1	zinc phosphodiesterase ELAC protein 2 isoform 1 (human)	A zinc phosphodiesterase ELAC protein 2 (human) that is a translation product of some mRNA giving rise to a protein with the amino acid sequence represented by UniProtKB:Q9BQ52-1. [PRO:DNx, UniProtKB:Q9BQ52]	organism-sequence	PR:Q9BQ52
PR:Q9BQ52	zinc phosphodiesterase ELAC protein 2 (human)	A zinc phosphodiesterase ELAC protein 2 that is encoded in the genome of human. [PRO:DNx, UniProtKB:Q9BQ52]	organism-gene	PR:000007015
PR:Q99460-2	26S proteasome non-ATPase regulatory subunit 1 isoform 2 (human)	A 26S proteasome non-ATPase regulatory subunit 1 isoform 2 encoded in the genome of human. [PRO:CNA]	organism-sequence	PR:000002245
PR:Q99460-1	26S proteasome non-ATPase regulatory subunit 1 isoform 1 (human)	A 26S proteasome non-ATPase regulatory subunit 1 isoform 1 that is encoded in the genome of human. [PRO:JAN]	organism-sequence	PR:000002244

